Year,Bank,KeywordIndex,TotalResults
2023,CSB Bank Ltd,Kw4,1
2023,CSB Bank Ltd,Kw5,0
2023,CSB Bank Ltd,Kw6,1
2023,CSB Bank Ltd,Kw7,0
2023,CSB Bank Ltd,Kw8,0
2023,CSB Bank Ltd,Kw9,1
2023,CSB Bank Ltd,Kw10,1
2023,CSB Bank Ltd,Kw11,0
2023,CSB Bank Ltd,Kw12,0
2023,CSB Bank Ltd,Kw13,0
2023,China Bohai Bank Co Ltd,Kw1,0
2023,China Bohai Bank Co Ltd,Kw2,0
2023,China Bohai Bank Co Ltd,Kw3,0
2023,China Bohai Bank Co Ltd,Kw4,0
2023,China Bohai Bank Co Ltd,Kw5,0
2023,China Bohai Bank Co Ltd,Kw6,0
2023,China Bohai Bank Co Ltd,Kw7,0
2023,China Bohai Bank Co Ltd,Kw8,0
2023,China Bohai Bank Co Ltd,Kw9,0
2023,China Bohai Bank Co Ltd,Kw10,0
2023,China Bohai Bank Co Ltd,Kw11,0
2023,China Bohai Bank Co Ltd,Kw12,0
2023,China Bohai Bank Co Ltd,Kw13,0
2023,Suryoday Small Finance Bank Ltd,Kw1,2
2023,Suryoday Small Finance Bank Ltd,Kw2,0
2023,Suryoday Small Finance Bank Ltd,Kw3,0
2023,Suryoday Small Finance Bank Ltd,Kw4,0
2023,Suryoday Small Finance Bank Ltd,Kw5,1
2023,Suryoday Small Finance Bank Ltd,Kw6,0
2023,Suryoday Small Finance Bank Ltd,Kw7,0
2023,Suryoday Small Finance Bank Ltd,Kw8,0
2023,Suryoday Small Finance Bank Ltd,Kw9,1
2023,Suryoday Small Finance Bank Ltd,Kw10,1
2023,Suryoday Small Finance Bank Ltd,Kw11,0
2023,Suryoday Small Finance Bank Ltd,Kw12,0
2023,Suryoday Small Finance Bank Ltd,Kw13,0
2023,Capital Small Finance Bank Ltd,Kw1,1
2023,Capital Small Finance Bank Ltd,Kw2,3
2023,Capital Small Finance Bank Ltd,Kw3,1
2023,Capital Small Finance Bank Ltd,Kw4,0
2023,Capital Small Finance Bank Ltd,Kw5,0
2023,Capital Small Finance Bank Ltd,Kw6,0
2023,Capital Small Finance Bank Ltd,Kw7,0
2023,Capital Small Finance Bank Ltd,Kw8,0
2023,Capital Small Finance Bank Ltd,Kw9,1
2023,Capital Small Finance Bank Ltd,Kw10,0
2023,Capital Small Finance Bank Ltd,Kw11,0
2023,Capital Small Finance Bank Ltd,Kw12,3
2023,Capital Small Finance Bank Ltd,Kw13,1
2022,China Everbright Bank Co Ltd,Kw1,0
2022,China Everbright Bank Co Ltd,Kw2,0
2022,China Everbright Bank Co Ltd,Kw3,0
2022,China Everbright Bank Co Ltd,Kw4,0
2022,China Everbright Bank Co Ltd,Kw5,0
2022,China Everbright Bank Co Ltd,Kw6,0
2022,China Everbright Bank Co Ltd,Kw7,0
2022,China Everbright Bank Co Ltd,Kw8,0
2022,China Everbright Bank Co Ltd,Kw9,0
2022,China Everbright Bank Co Ltd,Kw10,0
2022,China Everbright Bank Co Ltd,Kw11,0
2022,China Everbright Bank Co Ltd,Kw12,0
2022,China Everbright Bank Co Ltd,Kw13,0
2022,Bank of Shanghai Co Ltd,Kw1,0
2022,Bank of Shanghai Co Ltd,Kw2,0
2022,Bank of Shanghai Co Ltd,Kw3,0
2022,Bank of Shanghai Co Ltd,Kw4,0
2022,Bank of Shanghai Co Ltd,Kw5,0
2022,Bank of Shanghai Co Ltd,Kw6,0
2022,Bank of Shanghai Co Ltd,Kw7,0
2022,Bank of Shanghai Co Ltd,Kw8,0
2022,Bank of Shanghai Co Ltd,Kw9,0
2022,Bank of Shanghai Co Ltd,Kw10,0
2022,Bank of Shanghai Co Ltd,Kw11,0
2022,Bank of Shanghai Co Ltd,Kw12,0
2022,Bank of Shanghai Co Ltd,Kw13,0
2022,Bank of Jiangsu Co Ltd,Kw1,1
2022,Bank of Jiangsu Co Ltd,Kw2,0
2022,Bank of Jiangsu Co Ltd,Kw3,0
2022,Bank of Jiangsu Co Ltd,Kw4,1
2022,Bank of Jiangsu Co Ltd,Kw5,0
2022,Bank of Jiangsu Co Ltd,Kw6,0
2022,Bank of Jiangsu Co Ltd,Kw7,0
2022,Bank of Jiangsu Co Ltd,Kw8,0
2022,Bank of Jiangsu Co Ltd,Kw9,1
2022,Bank of Jiangsu Co Ltd,Kw10,0
2022,Bank of Jiangsu Co Ltd,Kw11,0
2022,Bank of Jiangsu Co Ltd,Kw12,1
2022,Bank of Jiangsu Co Ltd,Kw13,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw1,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw2,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw3,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw4,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw5,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw6,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw7,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw8,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw9,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw10,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw11,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw12,0
2022,Shanghai Rural Commercial Bank Co Ltd,Kw13,0
2022,Tamilnad Mercantile Bank Ltd,Kw1,0
2022,Tamilnad Mercantile Bank Ltd,Kw2,0
2022,Tamilnad Mercantile Bank Ltd,Kw3,0
2022,Tamilnad Mercantile Bank Ltd,Kw4,0
2022,Tamilnad Mercantile Bank Ltd,Kw5,0
2022,Tamilnad Mercantile Bank Ltd,Kw6,0
2022,Tamilnad Mercantile Bank Ltd,Kw7,0
2022,Tamilnad Mercantile Bank Ltd,Kw8,0
2022,Tamilnad Mercantile Bank Ltd,Kw9,0
2022,Tamilnad Mercantile Bank Ltd,Kw10,0
2022,Tamilnad Mercantile Bank Ltd,Kw11,0
2022,Tamilnad Mercantile Bank Ltd,Kw12,0
2022,Tamilnad Mercantile Bank Ltd,Kw13,0
2022,Bank of Chongqing Co Ltd,Kw1,0
2022,Bank of Chongqing Co Ltd,Kw2,0
2022,Bank of Chongqing Co Ltd,Kw3,0
2022,Bank of Chongqing Co Ltd,Kw4,0
2022,Bank of Chongqing Co Ltd,Kw5,0
2022,Bank of Chongqing Co Ltd,Kw6,0
2022,Bank of Chongqing Co Ltd,Kw7,0
2022,Bank of Chongqing Co Ltd,Kw8,0
2022,Bank of Chongqing Co Ltd,Kw9,0
2022,Bank of Chongqing Co Ltd,Kw10,0
2022,Bank of Chongqing Co Ltd,Kw11,0
2022,Bank of Chongqing Co Ltd,Kw12,0
2022,Bank of Chongqing Co Ltd,Kw13,0
2022,Bandhan Bank Ltd,Kw1,1
2022,Bandhan Bank Ltd,Kw2,1
2022,Bandhan Bank Ltd,Kw3,1
2022,Bandhan Bank Ltd,Kw4,0
2022,Bandhan Bank Ltd,Kw5,0
2022,Bandhan Bank Ltd,Kw6,1
2022,Bandhan Bank Ltd,Kw7,1
2022,Bandhan Bank Ltd,Kw8,0
2022,Bandhan Bank Ltd,Kw9,1
2022,Bandhan Bank Ltd,Kw10,8
2022,Bandhan Bank Ltd,Kw11,0
2022,Bandhan Bank Ltd,Kw12,2
2022,Bandhan Bank Ltd,Kw13,2
2022,IDFC First Bank Ltd,Kw1,14
2022,IDFC First Bank Ltd,Kw2,231
2022,IDFC First Bank Ltd,Kw3,10
2022,IDFC First Bank Ltd,Kw4,0
2022,IDFC First Bank Ltd,Kw5,5
2022,IDFC First Bank Ltd,Kw6,4
2022,IDFC First Bank Ltd,Kw7,4
2022,IDFC First Bank Ltd,Kw8,2
2022,IDFC First Bank Ltd,Kw9,10
2022,IDFC First Bank Ltd,Kw10,227
2022,IDFC First Bank Ltd,Kw11,13
2022,IDFC First Bank Ltd,Kw12,197
2022,IDFC First Bank Ltd,Kw13,15
2022,Bank of Qingdao Co Ltd,Kw1,0
2022,Bank of Qingdao Co Ltd,Kw2,0
2022,Bank of Qingdao Co Ltd,Kw3,0
2022,Bank of Qingdao Co Ltd,Kw4,0
2022,Bank of Qingdao Co Ltd,Kw5,0
2022,Bank of Qingdao Co Ltd,Kw6,0
2022,Bank of Qingdao Co Ltd,Kw7,0
2022,Bank of Qingdao Co Ltd,Kw8,0
2022,Bank of Qingdao Co Ltd,Kw9,0
2022,Bank of Qingdao Co Ltd,Kw10,0
2022,Bank of Qingdao Co Ltd,Kw11,0
2022,Bank of Qingdao Co Ltd,Kw12,0
2022,Bank of Qingdao Co Ltd,Kw13,0
2022,AU Small Finance Bank Ltd,Kw1,1
2022,AU Small Finance Bank Ltd,Kw2,24
2022,AU Small Finance Bank Ltd,Kw3,0
2022,AU Small Finance Bank Ltd,Kw4,0
2022,AU Small Finance Bank Ltd,Kw5,1
2022,AU Small Finance Bank Ltd,Kw6,0
2022,AU Small Finance Bank Ltd,Kw7,0
2022,AU Small Finance Bank Ltd,Kw8,0
2022,AU Small Finance Bank Ltd,Kw9,2
2022,AU Small Finance Bank Ltd,Kw10,128
2022,AU Small Finance Bank Ltd,Kw11,0
2022,AU Small Finance Bank Ltd,Kw12,124
2022,AU Small Finance Bank Ltd,Kw13,6
2022,CSB Bank Ltd,Kw1,1
2022,CSB Bank Ltd,Kw2,3
2022,CSB Bank Ltd,Kw3,1
2022,CSB Bank Ltd,Kw4,1
2022,CSB Bank Ltd,Kw5,1
2022,CSB Bank Ltd,Kw6,1
2022,CSB Bank Ltd,Kw7,0
2022,CSB Bank Ltd,Kw8,0
2022,CSB Bank Ltd,Kw9,1
2022,CSB Bank Ltd,Kw10,27
2022,CSB Bank Ltd,Kw11,0
2022,CSB Bank Ltd,Kw12,2
2022,CSB Bank Ltd,Kw13,1
2022,China Bohai Bank Co Ltd,Kw1,0
2022,China Bohai Bank Co Ltd,Kw2,0
2022,China Bohai Bank Co Ltd,Kw3,0
2022,China Bohai Bank Co Ltd,Kw4,0
2022,China Bohai Bank Co Ltd,Kw5,0
2022,China Bohai Bank Co Ltd,Kw6,0
2022,China Bohai Bank Co Ltd,Kw7,0
2022,China Bohai Bank Co Ltd,Kw8,0
2022,China Bohai Bank Co Ltd,Kw9,0
2022,China Bohai Bank Co Ltd,Kw10,0
2022,China Bohai Bank Co Ltd,Kw11,0
2022,China Bohai Bank Co Ltd,Kw12,0
2022,China Bohai Bank Co Ltd,Kw13,0
2022,Suryoday Small Finance Bank Ltd,Kw1,1
2022,Suryoday Small Finance Bank Ltd,Kw2,1
2022,Suryoday Small Finance Bank Ltd,Kw3,1
2022,Suryoday Small Finance Bank Ltd,Kw4,0
2022,Suryoday Small Finance Bank Ltd,Kw5,0
2022,Suryoday Small Finance Bank Ltd,Kw6,1
2022,Suryoday Small Finance Bank Ltd,Kw7,0
2022,Suryoday Small Finance Bank Ltd,Kw8,0
2022,Suryoday Small Finance Bank Ltd,Kw9,0
2022,Suryoday Small Finance Bank Ltd,Kw10,1
2022,Suryoday Small Finance Bank Ltd,Kw11,0
2022,Suryoday Small Finance Bank Ltd,Kw12,0
2022,Suryoday Small Finance Bank Ltd,Kw13,0
2022,Capital Small Finance Bank Ltd,Kw1,0
2022,Capital Small Finance Bank Ltd,Kw2,1
2022,Capital Small Finance Bank Ltd,Kw3,0
2022,Capital Small Finance Bank Ltd,Kw4,0
2022,Capital Small Finance Bank Ltd,Kw5,1
2022,Capital Small Finance Bank Ltd,Kw6,0
2022,Capital Small Finance Bank Ltd,Kw7,0
2022,Capital Small Finance Bank Ltd,Kw8,0
2022,Capital Small Finance Bank Ltd,Kw9,0
2022,Capital Small Finance Bank Ltd,Kw10,0
2022,Capital Small Finance Bank Ltd,Kw11,0
2022,Capital Small Finance Bank Ltd,Kw12,1
2022,Capital Small Finance Bank Ltd,Kw13,0
2021,China Everbright Bank Co Ltd,Kw1,0
2021,China Everbright Bank Co Ltd,Kw2,0
2021,China Everbright Bank Co Ltd,Kw3,0
2021,China Everbright Bank Co Ltd,Kw4,0
2021,China Everbright Bank Co Ltd,Kw5,0
2021,China Everbright Bank Co Ltd,Kw6,0
2021,China Everbright Bank Co Ltd,Kw7,0
2021,China Everbright Bank Co Ltd,Kw8,0
2021,China Everbright Bank Co Ltd,Kw9,0
2021,China Everbright Bank Co Ltd,Kw10,0
2021,China Everbright Bank Co Ltd,Kw11,0
2021,China Everbright Bank Co Ltd,Kw12,0
2021,China Everbright Bank Co Ltd,Kw13,0
2021,Bank of Shanghai Co Ltd,Kw1,0
2021,Bank of Shanghai Co Ltd,Kw2,0
2021,Bank of Shanghai Co Ltd,Kw3,0
2021,Bank of Shanghai Co Ltd,Kw4,0
2021,Bank of Shanghai Co Ltd,Kw5,0
2021,Bank of Shanghai Co Ltd,Kw6,0
2021,Bank of Shanghai Co Ltd,Kw7,0
2021,Bank of Shanghai Co Ltd,Kw8,0
2021,Bank of Shanghai Co Ltd,Kw9,0
2021,Bank of Shanghai Co Ltd,Kw10,0
2021,Bank of Shanghai Co Ltd,Kw11,0
2021,Bank of Shanghai Co Ltd,Kw12,0
2021,Bank of Shanghai Co Ltd,Kw13,0
2021,Bank of Jiangsu Co Ltd,Kw1,0
2021,Bank of Jiangsu Co Ltd,Kw2,0
2021,Bank of Jiangsu Co Ltd,Kw3,0
2021,Bank of Jiangsu Co Ltd,Kw4,0
2021,Bank of Jiangsu Co Ltd,Kw5,0
2021,Bank of Jiangsu Co Ltd,Kw6,0
2021,Bank of Jiangsu Co Ltd,Kw7,0
2021,Bank of Jiangsu Co Ltd,Kw8,0
2021,Bank of Jiangsu Co Ltd,Kw9,0
2021,Bank of Jiangsu Co Ltd,Kw10,0
2021,Bank of Jiangsu Co Ltd,Kw11,0
2021,Bank of Jiangsu Co Ltd,Kw12,0
2021,Bank of Jiangsu Co Ltd,Kw13,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw1,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw2,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw3,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw4,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw5,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw6,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw7,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw8,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw9,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw10,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw11,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw12,0
2021,Shanghai Rural Commercial Bank Co Ltd,Kw13,0
2021,Tamilnad Mercantile Bank Ltd,Kw1,0
2021,Tamilnad Mercantile Bank Ltd,Kw2,0
2021,Tamilnad Mercantile Bank Ltd,Kw3,0
2021,Tamilnad Mercantile Bank Ltd,Kw4,0
2021,Tamilnad Mercantile Bank Ltd,Kw5,0
2021,Tamilnad Mercantile Bank Ltd,Kw6,0
2021,Tamilnad Mercantile Bank Ltd,Kw7,0
2021,Tamilnad Mercantile Bank Ltd,Kw8,0
2021,Tamilnad Mercantile Bank Ltd,Kw9,0
2021,Tamilnad Mercantile Bank Ltd,Kw10,0
2021,Tamilnad Mercantile Bank Ltd,Kw11,0
2021,Tamilnad Mercantile Bank Ltd,Kw12,0
2021,Tamilnad Mercantile Bank Ltd,Kw13,0
2021,Bank of Chongqing Co Ltd,Kw1,0
2021,Bank of Chongqing Co Ltd,Kw2,0
2021,Bank of Chongqing Co Ltd,Kw3,0
2021,Bank of Chongqing Co Ltd,Kw4,0
2021,Bank of Chongqing Co Ltd,Kw5,0
2021,Bank of Chongqing Co Ltd,Kw6,0
2021,Bank of Chongqing Co Ltd,Kw7,0
2021,Bank of Chongqing Co Ltd,Kw8,0
2021,Bank of Chongqing Co Ltd,Kw9,0
2021,Bank of Chongqing Co Ltd,Kw10,0
2021,Bank of Chongqing Co Ltd,Kw11,0
2021,Bank of Chongqing Co Ltd,Kw12,0
2021,Bank of Chongqing Co Ltd,Kw13,0
2021,Bandhan Bank Ltd,Kw1,1
2021,Bandhan Bank Ltd,Kw2,4
2021,Bandhan Bank Ltd,Kw3,0
2021,Bandhan Bank Ltd,Kw4,0
2021,Bandhan Bank Ltd,Kw5,2
2021,Bandhan Bank Ltd,Kw6,1
2021,Bandhan Bank Ltd,Kw7,0
2021,Bandhan Bank Ltd,Kw8,0
2021,Bandhan Bank Ltd,Kw9,0
2021,Bandhan Bank Ltd,Kw10,10
2021,Bandhan Bank Ltd,Kw11,0
2021,Bandhan Bank Ltd,Kw12,2
2021,Bandhan Bank Ltd,Kw13,0
2021,IDFC First Bank Ltd,Kw1,2
2021,IDFC First Bank Ltd,Kw2,102
2021,IDFC First Bank Ltd,Kw3,2
2021,IDFC First Bank Ltd,Kw4,2
2021,IDFC First Bank Ltd,Kw5,0
2021,IDFC First Bank Ltd,Kw6,5
2021,IDFC First Bank Ltd,Kw7,0
2021,IDFC First Bank Ltd,Kw8,0
2021,IDFC First Bank Ltd,Kw9,2
2021,IDFC First Bank Ltd,Kw10,96
2021,IDFC First Bank Ltd,Kw11,2
2021,IDFC First Bank Ltd,Kw12,65
2021,IDFC First Bank Ltd,Kw13,6
2021,Bank of Qingdao Co Ltd,Kw1,0
2021,Bank of Qingdao Co Ltd,Kw2,0
2021,Bank of Qingdao Co Ltd,Kw3,0
2021,Bank of Qingdao Co Ltd,Kw4,0
2021,Bank of Qingdao Co Ltd,Kw5,0
2021,Bank of Qingdao Co Ltd,Kw6,0
2021,Bank of Qingdao Co Ltd,Kw7,0
2021,Bank of Qingdao Co Ltd,Kw8,0
2021,Bank of Qingdao Co Ltd,Kw9,0
2021,Bank of Qingdao Co Ltd,Kw10,0
2021,Bank of Qingdao Co Ltd,Kw11,0
2021,Bank of Qingdao Co Ltd,Kw12,0
2021,Bank of Qingdao Co Ltd,Kw13,0
2021,AU Small Finance Bank Ltd,Kw1,0
2021,AU Small Finance Bank Ltd,Kw2,3
2021,AU Small Finance Bank Ltd,Kw3,0
2021,AU Small Finance Bank Ltd,Kw4,0
2021,AU Small Finance Bank Ltd,Kw5,1
2021,AU Small Finance Bank Ltd,Kw6,0
2021,AU Small Finance Bank Ltd,Kw7,0
2021,AU Small Finance Bank Ltd,Kw8,0
2021,AU Small Finance Bank Ltd,Kw9,0
2021,AU Small Finance Bank Ltd,Kw10,62
2021,AU Small Finance Bank Ltd,Kw11,0
2021,AU Small Finance Bank Ltd,Kw12,41
2021,AU Small Finance Bank Ltd,Kw13,1
2021,CSB Bank Ltd,Kw1,0
2021,CSB Bank Ltd,Kw2,0
2021,CSB Bank Ltd,Kw3,0
2021,CSB Bank Ltd,Kw4,0
2021,CSB Bank Ltd,Kw5,0
2021,CSB Bank Ltd,Kw6,0
2021,CSB Bank Ltd,Kw7,0
2021,CSB Bank Ltd,Kw8,0
2021,CSB Bank Ltd,Kw9,0
2021,CSB Bank Ltd,Kw10,5
2021,CSB Bank Ltd,Kw11,0
2021,CSB Bank Ltd,Kw12,0
2021,CSB Bank Ltd,Kw13,0
2021,China Bohai Bank Co Ltd,Kw1,0
2021,China Bohai Bank Co Ltd,Kw2,0
2021,China Bohai Bank Co Ltd,Kw3,0
2021,China Bohai Bank Co Ltd,Kw4,0
2021,China Bohai Bank Co Ltd,Kw5,0
2021,China Bohai Bank Co Ltd,Kw6,0
2021,China Bohai Bank Co Ltd,Kw7,0
2021,China Bohai Bank Co Ltd,Kw8,0
2021,China Bohai Bank Co Ltd,Kw9,0
2021,China Bohai Bank Co Ltd,Kw10,0
2021,China Bohai Bank Co Ltd,Kw11,0
2021,China Bohai Bank Co Ltd,Kw12,0
2021,China Bohai Bank Co Ltd,Kw13,0
2021,Suryoday Small Finance Bank Ltd,Kw1,0
2021,Suryoday Small Finance Bank Ltd,Kw2,0
2021,Suryoday Small Finance Bank Ltd,Kw3,0
2021,Suryoday Small Finance Bank Ltd,Kw4,0
2021,Suryoday Small Finance Bank Ltd,Kw5,0
2021,Suryoday Small Finance Bank Ltd,Kw6,0
2021,Suryoday Small Finance Bank Ltd,Kw7,0
2021,Suryoday Small Finance Bank Ltd,Kw8,0
2021,Suryoday Small Finance Bank Ltd,Kw9,0
2021,Suryoday Small Finance Bank Ltd,Kw10,0
2021,Suryoday Small Finance Bank Ltd,Kw11,0
2021,Suryoday Small Finance Bank Ltd,Kw12,0
2021,Suryoday Small Finance Bank Ltd,Kw13,0
2021,Capital Small Finance Bank Ltd,Kw1,0
2021,Capital Small Finance Bank Ltd,Kw2,1
2021,Capital Small Finance Bank Ltd,Kw3,0
2021,Capital Small Finance Bank Ltd,Kw4,0
2021,Capital Small Finance Bank Ltd,Kw5,0
2021,Capital Small Finance Bank Ltd,Kw6,0
2021,Capital Small Finance Bank Ltd,Kw7,0
2021,Capital Small Finance Bank Ltd,Kw8,0
2021,Capital Small Finance Bank Ltd,Kw9,0
2021,Capital Small Finance Bank Ltd,Kw10,0
2021,Capital Small Finance Bank Ltd,Kw11,0
2021,Capital Small Finance Bank Ltd,Kw12,1
2021,Capital Small Finance Bank Ltd,Kw13,0
2020,China Everbright Bank Co Ltd,Kw1,0
2020,China Everbright Bank Co Ltd,Kw2,0
2020,China Everbright Bank Co Ltd,Kw3,0
2020,China Everbright Bank Co Ltd,Kw4,0
2020,China Everbright Bank Co Ltd,Kw5,0
2020,China Everbright Bank Co Ltd,Kw6,0
2020,China Everbright Bank Co Ltd,Kw7,0
2020,China Everbright Bank Co Ltd,Kw8,0
2020,China Everbright Bank Co Ltd,Kw9,0
2020,China Everbright Bank Co Ltd,Kw10,0
2020,China Everbright Bank Co Ltd,Kw11,0
2020,China Everbright Bank Co Ltd,Kw12,0
2020,China Everbright Bank Co Ltd,Kw13,0
2020,Bank of Shanghai Co Ltd,Kw1,0
2020,Bank of Shanghai Co Ltd,Kw2,0
2020,Bank of Shanghai Co Ltd,Kw3,0
2020,Bank of Shanghai Co Ltd,Kw4,0
2020,Bank of Shanghai Co Ltd,Kw5,0
2020,Bank of Shanghai Co Ltd,Kw6,0
2020,Bank of Shanghai Co Ltd,Kw7,0
2020,Bank of Shanghai Co Ltd,Kw8,0
2020,Bank of Shanghai Co Ltd,Kw9,0
2020,Bank of Shanghai Co Ltd,Kw10,0
2020,Bank of Shanghai Co Ltd,Kw11,0
2020,Bank of Shanghai Co Ltd,Kw12,0
2020,Bank of Shanghai Co Ltd,Kw13,0
2020,Bank of Jiangsu Co Ltd,Kw1,0
2020,Bank of Jiangsu Co Ltd,Kw2,0
2020,Bank of Jiangsu Co Ltd,Kw3,0
2020,Bank of Jiangsu Co Ltd,Kw4,0
2020,Bank of Jiangsu Co Ltd,Kw5,0
2020,Bank of Jiangsu Co Ltd,Kw6,0
2020,Bank of Jiangsu Co Ltd,Kw7,0
2020,Bank of Jiangsu Co Ltd,Kw8,0
2020,Bank of Jiangsu Co Ltd,Kw9,0
2020,Bank of Jiangsu Co Ltd,Kw10,0
2020,Bank of Jiangsu Co Ltd,Kw11,0
2020,Bank of Jiangsu Co Ltd,Kw12,0
2020,Bank of Jiangsu Co Ltd,Kw13,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw1,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw2,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw3,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw4,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw5,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw6,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw7,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw8,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw9,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw10,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw11,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw12,0
2020,Shanghai Rural Commercial Bank Co Ltd,Kw13,0
2020,Tamilnad Mercantile Bank Ltd,Kw1,0
2020,Tamilnad Mercantile Bank Ltd,Kw2,0
2020,Tamilnad Mercantile Bank Ltd,Kw3,0
2020,Tamilnad Mercantile Bank Ltd,Kw4,0
2020,Tamilnad Mercantile Bank Ltd,Kw5,0
2020,Tamilnad Mercantile Bank Ltd,Kw6,0
2020,Tamilnad Mercantile Bank Ltd,Kw7,0
2020,Tamilnad Mercantile Bank Ltd,Kw8,0
2020,Tamilnad Mercantile Bank Ltd,Kw9,0
2020,Tamilnad Mercantile Bank Ltd,Kw10,0
2020,Tamilnad Mercantile Bank Ltd,Kw11,0
2020,Tamilnad Mercantile Bank Ltd,Kw12,0
2020,Tamilnad Mercantile Bank Ltd,Kw13,0
2020,Bank of Chongqing Co Ltd,Kw1,0
2020,Bank of Chongqing Co Ltd,Kw2,0
2020,Bank of Chongqing Co Ltd,Kw3,0
2020,Bank of Chongqing Co Ltd,Kw4,0
2020,Bank of Chongqing Co Ltd,Kw5,0
2020,Bank of Chongqing Co Ltd,Kw6,0
2020,Bank of Chongqing Co Ltd,Kw7,0
2020,Bank of Chongqing Co Ltd,Kw8,0
2020,Bank of Chongqing Co Ltd,Kw9,0
2020,Bank of Chongqing Co Ltd,Kw10,0
2020,Bank of Chongqing Co Ltd,Kw11,0
2020,Bank of Chongqing Co Ltd,Kw12,0
2020,Bank of Chongqing Co Ltd,Kw13,0
2020,Bandhan Bank Ltd,Kw1,0
2020,Bandhan Bank Ltd,Kw2,6
2020,Bandhan Bank Ltd,Kw3,0
2020,Bandhan Bank Ltd,Kw4,0
2020,Bandhan Bank Ltd,Kw5,0
2020,Bandhan Bank Ltd,Kw6,0
2020,Bandhan Bank Ltd,Kw7,0
2020,Bandhan Bank Ltd,Kw8,0
2020,Bandhan Bank Ltd,Kw9,0
2020,Bandhan Bank Ltd,Kw10,7
2020,Bandhan Bank Ltd,Kw11,0
2020,Bandhan Bank Ltd,Kw12,0
2020,Bandhan Bank Ltd,Kw13,0
2020,IDFC First Bank Ltd,Kw1,2
2020,IDFC First Bank Ltd,Kw2,9
2020,IDFC First Bank Ltd,Kw3,0
2020,IDFC First Bank Ltd,Kw4,3
2020,IDFC First Bank Ltd,Kw5,2
2020,IDFC First Bank Ltd,Kw6,1
2020,IDFC First Bank Ltd,Kw7,0
2020,IDFC First Bank Ltd,Kw8,0
2020,IDFC First Bank Ltd,Kw9,2
2020,IDFC First Bank Ltd,Kw10,10
2020,IDFC First Bank Ltd,Kw11,0
2020,IDFC First Bank Ltd,Kw12,2
2020,IDFC First Bank Ltd,Kw13,0
2020,Bank of Qingdao Co Ltd,Kw1,0
2020,Bank of Qingdao Co Ltd,Kw2,0
2020,Bank of Qingdao Co Ltd,Kw3,0
2020,Bank of Qingdao Co Ltd,Kw4,0
2020,Bank of Qingdao Co Ltd,Kw5,0
2020,Bank of Qingdao Co Ltd,Kw6,0
2020,Bank of Qingdao Co Ltd,Kw7,0
2020,Bank of Qingdao Co Ltd,Kw8,0
2020,Bank of Qingdao Co Ltd,Kw9,0
2020,Bank of Qingdao Co Ltd,Kw10,0
2020,Bank of Qingdao Co Ltd,Kw11,0
2020,Bank of Qingdao Co Ltd,Kw12,0
2020,Bank of Qingdao Co Ltd,Kw13,0
2020,AU Small Finance Bank Ltd,Kw1,0
2020,AU Small Finance Bank Ltd,Kw2,1
2020,AU Small Finance Bank Ltd,Kw3,0
2020,AU Small Finance Bank Ltd,Kw4,0
2020,AU Small Finance Bank Ltd,Kw5,0
2020,AU Small Finance Bank Ltd,Kw6,1
2020,AU Small Finance Bank Ltd,Kw7,0
2020,AU Small Finance Bank Ltd,Kw8,0
2020,AU Small Finance Bank Ltd,Kw9,1
